"1052315552";"1052315583";"ES";"SPAIN";"co.uk"
"1052318048";"1052318079";"ES";"SPAIN";"co.uk"
"1052318080";"1052318207";"SE";"SWEDEN";"co.uk"
"1052322240";"1052322303";"CH";"SWITZERLAND";"de"
"1052323872";"1052323903";"CH";"SWITZERLAND";"de"
"1052324960";"1052324991";"ES";"SPAIN";"co.uk"
"1052325200";"1052325215";"AT";"AUSTRIA";"de"
"1052327936";"1052328223";"CH";"SWITZERLAND";"de"
"1052328256";"1052328319";"ES";"SPAIN";"co.uk"
"1052328448";"1052328639";"CH";"SWITZERLAND";"de"
"1052328672";"1052328703";"ES";"SPAIN";"co.uk"
"1052328704";"1052329983";"CH";"SWITZERLAND";"de"
"1052330240";"1052331167";"CH";"SWITZERLAND";"de"
"1052331184";"1052331199";"CH";"SWITZERLAND";"de"
"1052331264";"1052331615";"CH";"SWITZERLAND";"de"
"1052331616";"1052331647";"AT";"AUSTRIA";"de"
"1052331648";"1052331711";"CH";"SWITZERLAND";"de"
"1052331744";"1052332031";"CH";"SWITZERLAND";"de"
"1052333104";"1052333119";"CH";"SWITZERLAND";"de"
"1052335456";"1052335519";"ES";"SPAIN";"co.uk"
"1052335552";"1052335615";"AT";"AUSTRIA";"de"
"1052340112";"1052340127";"ES";"SPAIN";"co.uk"
"1052340224";"1052340527";"AT";"AUSTRIA";"de"
"1052340736";"1052340767";"AT";"AUSTRIA";"de"
"1052340864";"1052341247";"AT";"AUSTRIA";"de"
"1052341504";"1052342271";"AT";"AUSTRIA";"de"
"1052342272";"1052342303";"SE";"SWEDEN";"co.uk"
"1052342304";"1052342335";"CH";"SWITZERLAND";"de"
"1052342336";"1052342463";"SE";"SWEDEN";"co.uk"
"1052342528";"1052343647";"CH";"SWITZERLAND";"de"
"1052343680";"1052344319";"CH";"SWITZERLAND";"de"
"1052344864";"1052344895";"ES";"SPAIN";"co.uk"
"1052344960";"1052345087";"CH";"SWITZERLAND";"de"
"1052345536";"1052345551";"AT";"AUSTRIA";"de"
"1052345728";"1052345855";"AT";"AUSTRIA";"de"
"1052346944";"1052347007";"ES";"SPAIN";"co.uk"
"1052347392";"1052348415";"CH";"SWITZERLAND";"de"
"1052348832";"1052348863";"CH";"SWITZERLAND";"de"
"1052352960";"1052352991";"ES";"SPAIN";"co.uk"
"1052356704";"1052356735";"ES";"SPAIN";"co.uk"
"1052356736";"1052356799";"RU";"RUSSIAN FEDERATION";"co.uk"
"1052358496";"1052358511";"AT";"AUSTRIA";"de"
"1052361088";"1052361151";"ES";"SPAIN";"co.uk"
"1052361696";"1052361727";"CH";"SWITZERLAND";"de"
"1052362752";"1052362783";"ES";"SPAIN";"co.uk"
"1052362816";"1052362879";"CH";"SWITZERLAND";"de"
"1052362880";"1052363039";"ES";"SPAIN";"co.uk"
"1052363136";"1052363263";"ES";"SPAIN";"co.uk"
"1052370432";"1052370559";"SE";"SWEDEN";"co.uk"
"1052374016";"1052375039";"CH";"SWITZERLAND";"de"
"1052376832";"1052377087";"ES";"SPAIN";"co.uk"
"1052377872";"1052377887";"CH";"SWITZERLAND";"de"
"1052379104";"1052379135";"SE";"SWEDEN";"co.uk"
"1052382656";"1052382719";"ES";"SPAIN";"co.uk"
"1052393472";"1052393599";"CH";"SWITZERLAND";"de"
"1052393696";"1052394271";"CH";"SWITZERLAND";"de"
"1052394368";"1052395263";"CH";"SWITZERLAND";"de"
"1052395744";"1052395775";"ES";"SPAIN";"co.uk"
"1052396032";"1052396543";"CH";"SWITZERLAND";"de"
"1052396544";"1052396607";"SE";"SWEDEN";"co.uk"
"1052396672";"1052396799";"SE";"SWEDEN";"co.uk"
"1052401312";"1052401343";"AT";"AUSTRIA";"de"
"1052401632";"1052401663";"RU";"RUSSIAN FEDERATION";"co.uk"
"1052403840";"1052403967";"CH";"SWITZERLAND";"de"
"1052405760";"1052407519";"AT";"AUSTRIA";"de"
"1052407536";"1052407551";"SE";"SWEDEN";"co.uk"
"1052407552";"1052407839";"AT";"AUSTRIA";"de"
"1052407936";"1052408159";"AT";"AUSTRIA";"de"
"1052408576";"1052408831";"AT";"AUSTRIA";"de"
"1052412352";"1052412415";"CH";"SWITZERLAND";"de"
"1052417088";"1052417119";"AT";"AUSTRIA";"de"
"1052422848";"1052422863";"SE";"SWEDEN";"co.uk"
"1052423200";"1052423231";"CH";"SWITZERLAND";"de"
"1052423304";"1052423311";"CH";"SWITZERLAND";"de"
"1052424816";"1052424823";"ES";"SPAIN";"co.uk"
"1052427264";"1052427839";"CH";"SWITZERLAND";"de"
"1052427872";"1052427903";"AT";"AUSTRIA";"de"
"1052428032";"1052428287";"CH";"SWITZERLAND";"de"
